B,C,D,E
1.04582552338628e-05,-1.4238785882059e-06,0.000146838400536796,1.07642635461017e-07
-0.0223894881002914,0.00202897360100795,2.254412100462,-0.000274896155923243
19.4022341120305,1.1369056303005,79.5142093524676,0.54146224282046
