B,C,D,E
1.73856476777555e-05,-5.78049239697789e-07,-0.000162886772716229,-1.77670714171057e-07
-0.0389250774354531,0.00151581776755253,2.61057232712956,0.000144367430575124
28.2993162589889,0.898255752363535,28.2587266332546,0.419442083019443
