ET,SA,SR,IA,FZ,V,P,REIn,TS,FX,FY,MX,MY,MZ,REOut,RL,T,TX
0,-0.15881224,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-37.22182803,2524.7842,-40.16134987,0,-23.02433323,-1164.910024,0.192008644,0,0
0,-0.155589334,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-26.36080886,2522.413414,-40.25946162,0,-20.92100906,-522.5096647,0.190981076,0,0
0,-0.150670033,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-24.15526092,2524.700021,-40.11603645,0,-19.20640559,-334.6605411,0.192050193,0,0
0,-0.147510123,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-28.82857309,2513.565235,-39.70572696,0,-24.41094268,52.94886452,0.191000223,0,0
0,-0.142441049,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-36.30086812,2514.566948,-39.79395519,0,-28.0003982,-362.6852304,0.192184466,0,0
0,-0.13827433,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-31.4825582,2489.554483,-39.64791246,0,-27.76907433,-625.5379954,0.191637206,0,0
0,-0.134277504,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-23.46371935,2495.538295,-39.75304652,0,-25.85793114,-389.2583837,0.19188986,0,0
0,-0.129074271,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-35.39048843,2422.134408,-39.69940016,0,-31.25792045,-889.9350714,0.189869745,0,0
0,-0.125091258,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-30.51504068,2506.962203,-38.99745058,0,-33.71623313,1172.997502,0.193699061,0,0
0,-0.121267103,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-29.45346269,2395.614804,-39.2935468,0,-31.81632641,756.4296834,0.19009665,0,0
0,-0.116547368,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-23.22846207,2457.425688,-37.82257425,0,-34.59492457,-839.6377414,0.193853213,0,0
0,-0.113233982,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-33.91404908,2321.047112,-38.69842369,0,-36.16649586,447.0989057,0.188913686,0,0
0,-0.108107956,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-29.85848484,2372.776467,-37.35786851,0,-39.68182082,16.57571362,0.192851217,0,0
0,-0.104325795,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-28.21199005,2261.928091,-37.73897327,0,-39.21816351,-449.5872229,0.189153118,0,0
0,-0.099727372,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-27.25641462,2300.426148,-36.53414359,0,-41.59047241,386.3416811,0.192776057,0,0
0,-0.095407538,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-27.01429045,2209.114048,-36.14462693,0,-43.29304994,42.02773848,0.190522509,0,0
0,-0.091282218,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-28.65451727,2216.56718,-35.72682333,0,-45.99867586,-771.5025276,0.192642761,0,0
0,-0.085832908,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-25.59329286,2236.73533,-34.77773291,0,-49.17793294,691.3532579,0.196520071,0,0
0,-0.082744664,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-29.37675141,2063.901683,-34.55322547,0,-47.51242926,-340.1056908,0.19046669,0,0
0,-0.077760855,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-26.81891843,2139.117665,-33.10115601,0,-52.05924019,-1091.727793,0.197037086,0,0
0,-0.07423148,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-31.96222234,1930.55283,-33.0962011,0,-49.83079626,-235.6617367,0.189469994,0,0
0,-0.06943475,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-27.03616018,2002.199861,-31.70448306,0,-52.99693821,-535.397128,0.196943367,0,0
0,-0.065344751,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-34.52701844,1830.594367,-31.10612205,0,-51.15324699,96.47324996,0.191580168,0,0
0,-0.061034065,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-29.00862686,1844.660276,-29.77414726,0,-53.15362074,-1424.252912,0.196895156,0,0
0,-0.056986324,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-34.84276592,1680.945268,-28.43365391,0,-50.39268012,-1745.609382,0.191975251,0,0
0,-0.052758287,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-33.48897705,1657.181241,-27.43015828,0,-51.28146135,1360.218864,0.196027364,0,0
0,-0.047979182,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-34.24350767,1546.771299,-25.69590099,0,-49.82394896,-79.18851758,0.196021439,0,0
0,-0.043419194,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-39.22356911,1373.52182,-24.23362724,0,-45.29853825,1265.113268,0.191947851,0,0
0,-0.039587925,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-33.83364436,1328.026202,-22.94694819,0,-46.25373696,582.5411421,0.195437473,0,0
0,-0.034966734,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-47.56253035,1188.646197,-21.18501614,0,-43.29129149,144.6912197,0.194087993,0,0
0,-0.031233106,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-40.50827711,1095.340034,-19.56496446,0,-41.62874234,277.072542,0.195068833,0,0
0,-0.026221732,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-42.19828868,943.9340163,-17.67294528,0,-34.10450605,-978.7713231,0.196286617,0,0
0,-0.022409613,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-44.80645574,775.6479678,-15.234776,0,-30.84065015,596.5559496,0.192641748,0,0
0,-0.018212258,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-54.75361231,660.8293983,-13.90028261,0,-28.01419148,1376.241397,0.195654073,0,0
0,-0.013758067,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-54.56687494,514.2726032,-10.52634405,0,-23.3794125,-1768.121433,0.196035251,0,0
0,-0.009316801,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-50.81230183,343.5184262,-8.531156559,0,-13.69264682,235.008637,0.196521843,0,0
0,-0.00504254,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-57.26486103,155.5650973,-6.674826912,0,-9.373979682,1749.141399,0.195573342,0,0
0,-0.00085288,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-57.57114735,-9.317660021,-4.145147134,0,-2.614348155,-239.0740792,0.194431591,0,0
0,0.003537722,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-46.16509922,-178.3033538,-0.588395022,0,6.8971945,1481.465363,0.195390873,0,0
0,0.007597009,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-50.59672098,-320.464417,0.508918717,0,11.11120007,755.2813756,0.192152167,0,0
0,0.012064148,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-48.47521958,-473.5141084,2.779846256,0,14.7506523,1484.348334,0.192913327,0,0
0,0.016707236,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-47.30500728,-625.8469298,4.225462235,0,21.82743181,1401.554233,0.190029598,0,0
0,0.020586074,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-33.53683645,-770.8654729,7.104658756,0,28.41321073,1068.790463,0.192624839,0,0
0,0.025247745,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-35.75955712,-894.4607475,8.616507281,0,31.39672577,473.1950558,0.190486797,0,0
0,0.029209172,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-35.95003589,-1026.351444,10.93959634,0,32.05456893,734.5231875,0.193313871,0,0
0,0.034020952,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-29.31510044,-1133.818062,12.10725522,0,37.2159934,1207.265211,0.19107736,0,0
0,0.03796065,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-23.57472194,-1247.20122,13.43779689,0,40.71685425,978.1771794,0.19214887,0,0
0,0.042342377,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-26.06893549,-1359.126407,15.21764344,0,41.12271195,899.449063,0.19196414,0,0
0,0.047207876,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-14.70052207,-1501.574974,16.28309328,0,45.67405462,1530.486082,0.193515571,0,0
0,0.050851158,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-24.55831632,-1551.36488,17.49451522,0,45.33423737,1065.552029,0.193273009,0,0
0,0.055244929,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-17.93776858,-1716.77441,19.21443846,0,44.52122757,715.7621653,0.197499212,0,0
0,0.059384049,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-25.03361319,-1703.242119,20.66389866,0,46.68912083,653.5729803,0.191507796,0,0
0,0.0636958,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-4.951714674,-1886.3412,20.71755404,0,49.83770819,1361.148368,0.197291426,0,0
0,0.067816016,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-20.00964938,-1850.202161,22.68416629,0,49.0285028,894.2752199,0.191056481,0,0
0,0.072199976,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-10.26502298,-2006.018765,22.97076037,0,46.96215846,555.2776414,0.195200073,0,0
0,0.076564207,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-18.65642504,-1981.256475,24.76861374,0,47.3297933,989.2603303,0.190493531,0,0
0,0.08060318,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-8.798028927,-2142.455653,25.2372904,0,46.71011377,761.4073377,0.195570124,0,0
0,0.085425333,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-13.04436416,-2122.637423,25.82959173,0,45.22797231,612.7705679,0.191255159,0,0
0,0.08951732,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-11.3356466,-2211.25555,27.44513631,0,44.774976,439.8746509,0.193292188,0,0
0,0.093847511,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-10.63889284,-2225.53845,27.41617337,0,43.21457561,1060.195486,0.191523449,0,0
0,0.098754791,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-15.06983677,-2214.443795,28.66533262,0,40.92113715,1248.000023,0.188996222,0,0
0,0.10247098,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-9.91589963,-2334.547193,28.13732358,0,39.52808168,543.2652757,0.192369536,0,0
0,0.107454524,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-17.9469588,-2278.878227,29.57796832,0,37.70536458,817.8989144,0.188276497,0,0
0,0.110945286,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-6.372783177,-2438.11735,29.34242067,0,37.75887481,1574.596635,0.193460682,0,0
0,0.115909913,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-16.33693871,-2345.808592,30.23894415,0,35.29036384,950.3212194,0.188426163,0,0
0,0.119543907,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-9.220990296,-2527.189017,30.72017664,0,34.33510713,909.4118177,0.193990204,0,0
0,0.123920423,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-19.33195173,-2378.281469,30.39376275,0,30.24360238,843.456499,0.187952441,0,0
0,0.127955788,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-8.439711923,-2559.378783,31.96712139,0,32.03077204,729.9119581,0.192809442,0,0
0,0.131833104,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-13.91173093,-2440.594448,31.0946372,0,30.96944854,1062.911244,0.18858276,0,0
0,0.136433156,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-10.12247374,-2566.108091,32.21709579,0,28.66105696,1072.387444,0.191696515,0,0
0,0.140973426,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-17.15637841,-2507.666032,31.89204215,0,25.30789617,717.2551503,0.189792084,0,0
0,0.145928233,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-11.86048819,-2524.580278,32.13609866,0,25.77810377,889.8269312,0.189712047,0,0
0,0.150662498,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-8.380004574,-2577.529294,32.40932298,0,25.16311098,675.8498481,0.190558782,0,0
0,0.153913097,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-14.28198897,-2551.674714,32.66932587,0,21.95284108,1335.419975,0.189777799,0,0
0,0.158554215,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-17.14476266,-2538.643564,31.96887922,0,18.60930931,1507.624927,0.189087206,0,0
0,0.162465346,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-10.38695275,-2552.774502,33.00403918,0,20.82266313,728.2050386,0.189514085,0,0
0,0.167639261,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-6.907423747,-2576.209081,32.48128057,0,20.81826068,1236.509722,0.189137906,0,0
0,0.170383452,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-13.69490363,-2554.919049,32.86962902,0,17.22774822,1087.026784,0.189435149,0,0
0,0.176300743,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-15.12863365,-2554.987704,32.18675872,0,15.5844966,1734.339166,0.189506715,0,0
0,0.179225481,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-10.35780249,-2540.442477,32.755022,0,15.91036717,838.0971359,0.188677105,0,0
0,0.185154791,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-10.97077377,-2512.087395,31.73911473,0,14.96054684,858.7232083,0.18867598,0,0
0,0.187614238,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-10.61264726,-2538.908981,32.88196341,0,13.40614738,1392.363401,0.188265795,0,0
0,0.193713512,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-19.48652263,-2492.692651,31.76886903,0,9.857221214,1026.896809,0.188619964,0,0
0,0.196464037,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-11.53324663,-2527.18194,32.80409699,0,10.813831,1248.067218,0.18779603,0,0
0,0.202598899,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,1.01260707,-2486.51676,31.94555997,0,16.95853834,990.6742726,0.187905464,0,0
0,0.205805293,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-12.04201965,-2515.830426,32.85443084,0,8.229079649,843.6183256,0.187298434,0,0
0,0.210850656,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-48.28440338,-2487.321723,32.14255565,0,-8.678875483,1345.031858,0.187084586,0,0
0,0.212684151,0,9.13E-05,-1105.390361,11.16299322,98159.73515,0,0,-47.83655968,-2465.689837,31.70553199,0,-8.048307352,769.2138603,0.186250957,0,0
0,-0.211595168,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-0.387146345,2000.185085,-24.99783992,0,3.843604558,520.6691376,0.193953789,0,0
0,-0.206844211,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,19.96493046,1992.381686,-26.27110033,0,14.87625257,-848.9681054,0.192411573,0,0
0,-0.202184557,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-19.85044603,2003.034657,-25.56197532,0,-4.962019161,-284.356073,0.193537559,0,0
0,-0.198394301,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-38.40930097,1994.371259,-25.68156814,0,-14.43911152,-20.72787273,0.193783629,0,0
0,-0.193491409,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-23.65820756,2019.009763,-26.58414271,0,-8.676775501,-700.0851972,0.19455863,0,0
0,-0.190476673,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-12.11568416,2007.314646,-25.8594523,0,-3.774383838,-806.8220591,0.194100242,0,0
0,-0.184327978,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-19.21158799,2032.01491,-26.36279989,0,-7.819384608,-493.4065872,0.194895785,0,0
0,-0.181391766,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-30.86394981,2007.800028,-25.97598981,0,-12.55463616,1053.367453,0.194312052,0,0
0,-0.176785956,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-30.94858294,2026.683772,-26.33528168,0,-14.02741037,1328.497228,0.19555273,0,0
0,-0.173395891,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-20.78193762,2028.427106,-26.28127686,0,-9.844483956,166.5725819,0.195042555,0,0
0,-0.167470826,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-12.25403219,2044.663683,-25.88243636,0,-7.991928062,-889.5657371,0.195967763,0,0
0,-0.164898456,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-24.34726554,2024.396739,-25.94423565,0,-11.71580734,302.2658167,0.195114974,0,0
0,-0.158549845,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-27.9369397,2025.407432,-25.86956413,0,-16.00674251,883.0964472,0.195434916,0,0
0,-0.156268685,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-23.74345683,2027.32825,-25.90009671,0,-14.79350413,509.8932874,0.195805091,0,0
0,-0.15032243,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-16.52530168,2023.051991,-25.86974637,0,-11.16536012,-502.6584822,0.195826204,0,0
0,-0.147364407,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-21.33492381,2034.486084,-25.74284309,0,-16.01982798,464.1063724,0.195652057,0,0
0,-0.142052635,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-28.08389966,2009.513666,-25.81761676,0,-19.21401811,-290.5443717,0.195699414,0,0
0,-0.138034027,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-21.55645673,1997.908156,-25.37940346,0,-17.70812807,1077.432243,0.195100107,0,0
0,-0.134167006,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-15.80478859,1988.646522,-25.65469323,0,-15.60825989,-296.5824094,0.194909178,0,0
0,-0.128620666,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-27.13305179,1952.098729,-25.68801675,0,-20.39116439,911.2311753,0.194019176,0,0
0,-0.125337946,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-23.77445435,1981.532564,-25.08141972,0,-22.42240353,458.8172527,0.195510975,0,0
0,-0.120545137,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-21.20988815,1916.580517,-25.447494,0,-19.70638833,-1937.527471,0.193536061,0,0
0,-0.116829599,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-14.64272761,1960.537973,-24.54561649,0,-21.93672821,-471.4400099,0.196271686,0,0
0,-0.112031041,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-26.29744871,1879.116754,-24.91659507,0,-23.7649094,-1410.371315,0.193600299,0,0
0,-0.108598283,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-22.14373722,1940.026096,-24.78911675,0,-27.17392894,-1571.889456,0.196899487,0,0
0,-0.10375837,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-21.6298058,1840.815235,-24.45514139,0,-25.94962814,-677.1474902,0.193680953,0,0
0,-0.100452892,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-15.52024777,1897.995254,-23.72485389,0,-27.90733251,-71.1596094,0.197118976,0,0
0,-0.094942088,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-21.09059839,1836.388596,-24.07487743,0,-29.24425915,583.4573401,0.196019468,0,0
0,-0.090897927,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-20.28224578,1807.622039,-23.76034174,0,-31.10039519,92.20569827,0.195853095,0,0
0,-0.086493764,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-21.19037581,1784.992147,-23.46349808,0,-32.13788123,76.00493098,0.196584113,0,0
0,-0.081997655,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-21.45681445,1740.670423,-23.24577712,0,-31.87962096,1133.2997,0.196444287,0,0
0,-0.078260774,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-21.74505241,1731.383939,-22.61061793,0,-34.95724633,660.5753654,0.197187111,0,0
0,-0.07339113,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-25.09715722,1638.331855,-22.94558599,0,-34.32345031,-574.5459192,0.195523865,0,0
0,-0.069541423,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-20.95518967,1664.148026,-21.86721957,0,-36.85473476,-590.1850501,0.198822461,0,0
0,-0.064845382,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-26.20649511,1528.961113,-21.77442725,0,-34.2166812,683.3252716,0.195181386,0,0
0,-0.061094198,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-21.27304911,1546.51556,-20.61371227,0,-36.50677008,563.6880016,0.198842878,0,0
0,-0.056154222,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-29.39370847,1429.760339,-20.91564183,0,-33.99734855,351.2870008,0.196723885,0,0
0,-0.052670771,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-24.62841486,1404.801434,-19.16447852,0,-36.57907204,-389.0739014,0.198258831,0,0
0,-0.047665236,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-26.91188575,1308.761977,-18.68302389,0,-33.75081611,447.2020121,0.197738895,0,0
0,-0.043877278,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-25.88748939,1206.883102,-18.48979125,0,-31.54008061,1860.872755,0.19556886,0,0
0,-0.039634269,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-30.29599975,1144.744904,-17.28726719,0,-31.92896361,222.7150724,0.196850264,0,0
0,-0.035215724,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-36.64854833,1044.782986,-16.58206982,0,-32.08190474,-367.4369364,0.196498633,0,0
0,-0.031061816,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-34.01591568,950.852364,-15.54574242,0,-29.3900066,146.0194292,0.195665792,0,0
0,-0.026251759,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-30.08392845,853.8169857,-13.70391825,0,-23.6692247,1217.422042,0.198681144,0,0
0,-0.022329715,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-41.79682962,699.5470803,-13.27117009,0,-23.38628195,1060.895897,0.19391113,0,0
0,-0.017732642,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-44.55486836,589.6059943,-11.9449369,0,-20.67499932,87.54085456,0.198037666,0,0
0,-0.013786493,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-45.62504588,466.3995846,-9.589825742,0,-16.79860123,1095.09646,0.19592993,0,0
0,-0.009135411,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-41.0848237,314.4876788,-8.009414785,0,-9.823868305,448.8865106,0.199894713,0,0
0,-0.004979313,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-50.80410193,150.3039277,-7.233088966,0,-6.938456383,209.4604271,0.197812706,0,0
0,-0.001013648,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-46.20126019,12.23798828,-3.316597105,0,-3.258011411,421.0783193,0.201906753,0,0
0,0.003644987,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-41.02789986,-155.607664,-2.604771929,0,7.103361271,1209.5416,0.200320595,0,0
0,0.007852333,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-35.03595276,-295.3042062,-1.324534486,0,9.368878028,544.0350992,0.198393322,0,0
0,0.012284954,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-48.27710951,-428.4464307,0.23578701,0,10.50089831,1177.106126,0.197423771,0,0
0,0.016641343,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-37.02392947,-558.4743548,1.501149233,0,15.33947583,1469.211272,0.194678412,0,0
0,0.020562974,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-29.19985644,-671.9628559,3.225228162,0,21.55583245,699.9128029,0.194575928,0,0
0,0.024944992,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-23.72002018,-778.4587329,4.325639284,0,23.75364119,1615.128141,0.193629247,0,0
0,0.029425134,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-32.03449172,-874.5852538,5.916476495,0,21.42731028,511.5253963,0.193271288,0,0
0,0.033670279,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-25.3243713,-957.0331065,6.537454483,0,25.05743978,593.3302285,0.192193512,0,0
0,0.038066987,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-14.39879192,-1054.495878,7.62091141,0,29.32309936,1256.335694,0.192242721,0,0
0,0.042365075,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-24.76791891,-1138.292387,8.716965995,0,28.14119284,1789.298254,0.193602439,0,0
0,0.046376486,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-12.10352528,-1250.797299,9.321436387,0,29.64133323,900.3155412,0.196294367,0,0
0,0.051447211,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-21.1507747,-1284.79326,10.32199969,0,31.13618776,1589.269194,0.193165688,0,0
0,0.054565864,0,9.03E-05,-881.306565,11.16418815,98486.27608,0,0,-11.3092076,-1400.47884,10.78006623,0,30.22265994,1480.65786,0.198712069,0,0
