ET,SA,SR,IA,FZ,V,P,REIn,TS,FX,FY,MX,MY,MZ,REOut,RL,T,TX
0,-0.173649076,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-39.04313406,2636.868274,-49.55087197,0,-24.59745766,1916.050008,0.18940193,0,0
0,-0.168303375,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-28.49106239,2635.625841,-49.72502336,0,-20.45678849,1148.864708,0.189655975,0,0
0,-0.162868648,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-34.49784425,2649.902594,-49.49432672,0,-28.28285108,438.7122474,0.190962655,0,0
0,-0.157575493,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-41.79262315,2611.875392,-49.51469827,0,-31.82182607,1065.421569,0.18927582,0,0
0,-0.153139754,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-28.40532752,2605.955038,-49.42599637,0,-26.27776462,912.8089701,0.18931437,0,0
0,-0.14644064,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-37.3357604,2598.229273,-48.93752148,0,-34.15754683,850.389727,0.190115287,0,0
0,-0.140276059,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-37.99699575,2555.621415,-48.6436252,0,-36.33571793,87.05709308,0.188595823,0,0
0,-0.136835375,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-26.63189278,2572.548335,-48.63052642,0,-33.95848812,2035.074068,0.190483366,0,0
0,-0.130729588,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-35.27008928,2527.402727,-48.40333048,0,-39.47607535,-739.3957241,0.189464805,0,0
0,-0.124822923,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-38.54838189,2440.104973,-48.07991684,0,-43.09442306,1202.959084,0.186293771,0,0
0,-0.119775023,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-29.66434376,2448.93568,-47.16543936,0,-41.91109455,1260.531643,0.189061195,0,0
0,-0.114263091,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-31.01581933,2457.172424,-46.41500048,0,-46.13920195,505.0779705,0.192177159,0,0
0,-0.108844041,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-35.64126506,2339.477629,-46.08173148,0,-48.57835132,840.4129925,0.18815686,0,0
0,-0.103673421,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-31.23767981,2248.936332,-45.30359786,0,-48.87691064,1684.813025,0.185825566,0,0
0,-0.098419976,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-28.88342106,2333.76957,-44.52358605,0,-51.47666509,1223.516032,0.19390516,0,0
0,-0.092686739,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-30.01414225,2193.681085,-43.29103014,0,-53.45885408,751.6051048,0.189370827,0,0
0,-0.086909141,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-33.22068902,2069.576941,-41.69016357,0,-54.38456705,473.1543481,0.186229373,0,0
0,-0.082618229,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-27.84078994,2147.329952,-41.70175682,0,-56.57532097,1193.05337,0.194352994,0,0
0,-0.076846769,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-30.64122581,1998.317419,-40.09742384,0,-57.12520044,1297.925928,0.190333638,0,0
0,-0.070126918,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-31.93647651,1897.199927,-38.12396035,0,-57.44544614,1.541139524,0.190710405,0,0
0,-0.065757483,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-32.44366493,1851.644288,-36.46410094,0,-57.4971379,112.7509201,0.19268558,0,0
0,-0.060789773,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-32.989419,1741.354081,-35.21390694,0,-56.35766758,707.3584988,0.191839728,0,0
0,-0.054215014,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-35.09121848,1609.354291,-32.5154613,0,-55.41002215,1096.992646,0.192166647,0,0
0,-0.049678825,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-38.48259362,1526.058623,-30.14458773,0,-54.45927469,2436.227314,0.193437711,0,0
0,-0.045147331,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-35.45241826,1390.330595,-28.67080905,0,-50.26593168,2562.023843,0.191590833,0,0
0,-0.038514979,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-39.05096485,1225.47034,-25.92828002,0,-47.97216418,1627.075788,0.191841808,0,0
0,-0.032824222,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-43.67025766,1136.302673,-23.23391212,0,-48.67908534,1694.833744,0.197154876,0,0
0,-0.028070279,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-43.29652882,934.3905146,-20.3110764,0,-37.31518303,905.1083584,0.19170385,0,0
0,-0.022663056,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-42.21153191,772.3620184,-17.51700818,0,-31.77726004,1218.311125,0.193415345,0,0
0,-0.017165189,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-48.25109464,580.1444753,-14.47302099,0,-29.18157793,1558.672721,0.191886376,0,0
0,-0.011561659,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-54.19463981,407.2318509,-10.85164807,0,-19.25551213,224.4028546,0.191982438,0,0
0,-0.006199089,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-55.52638949,205.1107444,-7.425657721,0,-11.14301416,1780.063561,0.191637857,0,0
0,-0.001190275,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-54.86102274,17.44834954,-5.700345625,0,-3.082249546,835.2232274,0.188858458,0,0
0,0.004206395,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-45.87316373,-163.0859424,-1.738059787,0,7.007297991,2105.980065,0.190462678,0,0
0,0.009674283,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-53.23240368,-333.5062171,1.414588796,0,13.34569478,2575.003731,0.190174011,0,0
0,0.015267179,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-46.61540965,-511.484313,3.150202492,0,18.75868253,1979.805841,0.188216628,0,0
0,0.020531337,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-34.80532517,-684.9845788,6.211172756,0,28.49338458,2502.334164,0.189146149,0,0
0,0.02617086,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-41.35705621,-832.6117918,9.126186465,0,33.04500483,2272.08916,0.188391949,0,0
0,0.031080948,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-32.79111116,-995.006938,10.71297952,0,34.3728549,1452.027675,0.190600747,0,0
0,0.036243965,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-27.33285235,-1120.343676,13.57396706,0,40.97958317,1540.141732,0.190745679,0,0
0,0.042459627,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-28.43763431,-1290.719393,15.60407296,0,44.23657852,1992.693052,0.190908211,0,0
0,0.047666755,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-21.75924235,-1413.897998,17.39559706,0,47.96407767,2029.01397,0.19093312,0,0
0,0.052076197,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-26.83575823,-1510.700981,19.92790382,0,47.26073922,1437.776072,0.192118578,0,0
0,0.058460739,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-23.51838254,-1638.975116,21.19649408,0,49.01662675,1403.987407,0.190926478,0,0
0,0.06430719,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-11.32781676,-1809.649234,22.40357922,0,52.22613185,1899.240961,0.194454152,0,0
0,0.068688097,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-25.41033746,-1761.649324,25.83134242,0,52.65991953,1172.261477,0.186319951,0,0
0,0.074875429,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-18.88494285,-1918.962586,26.30567794,0,51.22202469,1475.821868,0.189617102,0,0
0,0.08056718,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-12.88286315,-2082.155903,26.86603179,0,49.72871564,906.3205485,0.194224397,0,0
0,0.084595291,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-22.65123056,-1982.520151,30.45631145,0,51.26170609,2103.810625,0.184719638,0,0
0,0.090569269,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-15.13873711,-2136.422924,30.32281548,0,49.32149063,1042.10846,0.189159549,0,0
0,0.096073913,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-10.98859981,-2281.351789,30.44490066,0,47.32805207,1426.219514,0.193505667,0,0
0,0.101487996,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-18.55976516,-2216.515741,33.42713142,0,45.81413504,1112.602117,0.186435164,0,0
0,0.107175437,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-18.29174854,-2277.804783,33.70939319,0,44.92985836,1244.519393,0.185911165,0,0
0,0.112004471,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-10.4426189,-2445.414181,33.45536273,0,42.6983013,1617.878542,0.192733473,0,0
0,0.117501839,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-17.54720883,-2390.078997,35.7579581,0,41.17535185,960.5895764,0.187106006,0,0
0,0.123293933,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-22.11193965,-2420.443488,36.22319135,0,39.09309073,867.9786505,0.185495346,0,0
0,0.128476063,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-11.65710262,-2553.255665,35.98929193,0,36.6569521,1303.000907,0.191262191,0,0
0,0.133380269,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-16.0370225,-2491.099088,37.42072986,0,36.52311753,1048.944629,0.186572034,0,0
0,0.13922176,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-21.53552351,-2523.563873,37.00864016,0,33.67851872,1801.865034,0.185558227,0,0
0,0.145325592,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-14.34689216,-2590.011719,37.81586467,0,30.16361314,1226.119865,0.188918464,0,0
0,0.149979833,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-16.21419305,-2566.181732,37.90809656,0,30.21112448,894.0474515,0.186351952,0,0
0,0.154742491,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-19.83511431,-2585.751673,38.00924726,0,27.502984,1171.538208,0.186576878,0,0
0,0.161521327,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-18.39352375,-2617.141851,38.37478898,0,24.66442179,1526.13811,0.187550513,0,0
0,0.16722884,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-12.00333287,-2632.853473,38.91118136,0,24.07764401,919.6882686,0.188708587,0,0
0,0.171078276,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-16.5208399,-2637.300655,37.9729548,0,23.85956902,563.9338132,0.186583898,0,0
0,0.177597997,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-19.76557647,-2630.81328,39.08315307,0,19.47034775,804.4627012,0.187236888,0,0
0,0.182683193,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-12.62510232,-2630.593891,38.89175892,0,21.27217333,1513.624494,0.186651853,0,0
0,0.186870455,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-11.08105992,-2636.819881,38.55213848,0,19.03266184,1433.198595,0.186415078,0,0
0,0.193444213,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-25.24670122,-2618.408295,38.88995764,0,12.80345294,1274.633081,0.186193988,0,0
0,0.198714539,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-4.678084188,-2627.285885,38.74595663,0,19.47647736,882.1061776,0.186226099,0,0
0,0.204022729,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-14.68828774,-2611.118087,39.27892665,0,13.2966921,1309.116304,0.185207784,0,0
0,0.209132421,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-46.23477043,-2607.758296,37.83039914,0,0.085246095,1342.904963,0.184348758,0,0
0,0.213529705,0,9.09224084e-05,-1108.73817,11.16430854,83066.46067,0,0,-23.88904685,-2625.117922,39.3341799,0,6.174168827,1102.147445,0.187556383,0,0
0,-0.208928388,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-2.738788761,1098.579407,-10.38860134,0,3.186987857,2653.045793,0.197573817,0,0
0,-0.204439094,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,8.118665404,1113.219973,-10.36373736,0,5.92751302,763.9996024,0.201704807,0,0
0,-0.199366982,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-4.938772984,1105.030868,-9.757558283,0,0.624265812,377.218592,0.200131791,0,0
0,-0.193453719,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-18.86485003,1104.839127,-10.21638871,0,-6.632141035,1736.809687,0.200438435,0,0
0,-0.187590475,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-4.868252384,1111.077416,-10.19802308,0,-1.633443349,669.3808282,0.202518937,0,0
0,-0.183594133,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-17.01435481,1097.253341,-10.47097033,0,-6.415151306,1273.660161,0.199110594,0,0
0,-0.177503452,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-15.03560492,1108.974602,-10.15877119,0,-5.335647049,2020.547624,0.20131652,0,0
0,-0.172092139,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-15.07866294,1112.909971,-10.18401025,0,-5.791394777,1052.780637,0.202694824,0,0
0,-0.167617919,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-15.71275718,1103.121626,-10.24042942,0,-5.974642086,2291.657088,0.200513438,0,0
0,-0.161648008,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-9.431505055,1105.85637,-9.770694017,0,-4.905235557,1334.428619,0.202245774,0,0
0,-0.156190965,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-19.75209834,1105.356021,-9.905187815,0,-8.966580166,1745.200835,0.202455108,0,0
0,-0.151030194,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-8.925386234,1090.400943,-10.45139062,0,-4.534899515,145.4949617,0.199522996,0,0
0,-0.145858175,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-9.596205703,1096.832125,-10.02281459,0,-5.601214127,2045.5547,0.202343875,0,0
0,-0.140523066,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-20.39993626,1090.290183,-9.997803258,0,-10.89444831,2391.802451,0.202183233,0,0
0,-0.134850916,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-7.256411396,1070.079879,-9.831765961,0,-4.978264655,2622.824598,0.198886639,0,0
0,-0.129730678,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-10.00621547,1079.835381,-10.1761948,0,-7.023657929,1411.009208,0.20297954,0,0
0,-0.124552869,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-17.6326152,1071.993324,-10.12922643,0,-11.07595138,1139.417655,0.202523378,0,0
0,-0.118357269,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-10.21027425,1047.145206,-10.20956718,0,-7.402541055,1428.192189,0.199248668,0,0
0,-0.113632594,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-10.39204972,1062.615701,-9.791323347,0,-9.3472927,-932.0028322,0.204948779,0,0
0,-0.108279286,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-14.24658143,1048.048334,-10.29186567,0,-11.25294046,1062.675221,0.203146038,0,0
0,-0.102069762,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-14.33851364,1024.134345,-10.41608827,0,-11.06351165,1950.577741,0.200549737,0,0
0,-0.097832465,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-12.2365416,1038.155912,-9.921832943,0,-11.21093617,1819.547577,0.205126959,0,0
0,-0.092742235,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-10.66017089,1011.933307,-9.733377396,0,-11.16235766,1093.53143,0.202465104,0,0
0,-0.086132688,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-17.43414798,995.556892,-9.771340558,0,-14.40720412,794.5052154,0.202103049,0,0
0,-0.081056278,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-9.242187916,980.709592,-9.652831051,0,-11.19318127,797.0390228,0.20172571,0,0
0,-0.076688685,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-12.25226271,950.8979698,-9.493655054,0,-12.75485364,251.5605768,0.201627665,0,0
0,-0.070270119,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-17.20172888,927.9744683,-9.7316717,0,-15.83145432,539.2335205,0.200992478,0,0
0,-0.064570119,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-8.026712245,914.4119832,-9.399328573,0,-12.62885443,1083.268109,0.202664967,0,0
0,-0.060148019,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-17.25917194,844.1808809,-9.80739321,0,-13.45407953,1913.651735,0.199308288,0,0
0,-0.05454426,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-19.66021156,822.3641817,-9.217604631,0,-15.9107183,762.1802441,0.19998827,0,0
0,-0.049005919,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-8.324488678,790.347456,-8.833116048,0,-13.33151277,2431.48829,0.199594584,0,0
0,-0.043758557,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-17.20056103,713.7259498,-8.459033554,0,-13.48863842,66.55482033,0.198263619,0,0
0,-0.038203693,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-22.06429819,659.0586791,-8.706979912,0,-14.05919713,1489.857284,0.19882633,0,0
0,-0.033132511,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-17.15908809,624.3047998,-7.495113476,0,-14.63812427,1575.479333,0.198241641,0,0
0,-0.027693797,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-15.28022059,538.9265822,-7.14989861,0,-9.8777279,1275.664985,0.19930378,0,0
0,-0.021853218,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-27.72399002,440.1424494,-7.318878806,0,-11.42293482,1111.374036,0.199086682,0,0
0,-0.016551946,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-22.02497197,373.3746454,-6.488982203,0,-11.87499936,1118.5507,0.204259513,0,0
0,-0.011603402,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-22.44878485,269.6726898,-6.497274422,0,-4.703258811,1273.283832,0.206519749,0,0
0,-0.006182686,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-30.29142287,137.1922645,-4.217407923,0,-5.266296402,1608.739731,0.208215762,0,0
0,-0.000811278,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-24.5627693,4.91657423,-4.399311228,0,-2.895322317,1585.347395,0.208968739,0,0
0,0.00433913,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-12.16743879,-123.7046599,-3.40670652,0,4.962039123,1461.977142,0.210229992,0,0
0,0.009915954,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-31.63289796,-236.5047733,-3.181629905,0,2.392137089,2781.870222,0.20096124,0,0
0,0.015312355,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-21.39514962,-327.5418259,-2.736720244,0,3.979168028,683.0648716,0.195470556,0,0
0,0.020552979,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-7.151407389,-414.5558368,-2.061643669,0,11.01947336,2008.548772,0.193221885,0,0
0,0.026394249,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-22.61080308,-488.1234126,-1.245582062,0,7.749228703,1362.041006,0.194923449,0,0
0,0.030679488,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-11.59894071,-547.031254,-1.484402311,0,7.558348244,1162.289971,0.19196949,0,0
0,0.036190614,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-7.210286079,-606.4291538,-0.511074311,0,11.61464139,1670.206652,0.195896558,0,0
0,0.042846493,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-12.9169639,-679.3796178,0.090712692,0,9.892112686,1704.412004,0.198524787,0,0
0,0.046790296,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-11.34789556,-706.3919614,-0.931890852,0,9.228086727,1596.926958,0.193270347,0,0
0,0.052078071,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-5.046770169,-761.6227401,0.092375687,0,12.14260568,1944.306275,0.198429396,0,0
0,0.059143162,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-9.785384558,-814.3529041,0.859346364,0,9.776073369,416.5733446,0.199177711,0,0
0,0.063624359,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-2.283985854,-854.6592583,0.130026541,0,11.46067783,1559.908439,0.200698753,0,0
0,0.068157689,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-4.640930052,-866.9534374,0.072401265,0,12.46766541,1310.883763,0.196571135,0,0
0,0.074592356,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-5.337700007,-917.1421719,0.82984953,0,9.342495151,2063.450602,0.201494502,0,0
0,0.07959675,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-5.04978884,-932.1102099,0.382596095,0,10.28211469,2559.67861,0.199592044,0,0
0,0.085022864,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-4.497381173,-951.2920737,0.443342192,0,10.61857381,1212.468232,0.198310086,0,0
0,0.090522419,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-1.568425048,-980.2599536,0.852225103,0,9.684838811,2338.994595,0.201478949,0,0
0,0.095426777,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-3.837839366,-987.6187814,0.691439062,0,9.346554787,1760.077417,0.19948574,0,0
0,0.10119291,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-1.627820308,-1007.521967,0.782490161,0,9.006743972,2033.269627,0.200665061,0,0
0,0.106089882,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-3.578490006,-1016.848901,1.228153681,0,8.979446851,582.2426539,0.198562528,0,0
0,0.111588988,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-2.038541775,-1028.766075,0.772357149,0,8.118170936,1888.077406,0.198797155,0,0
0,0.117391004,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-1.664235045,-1041.8072,0.764469056,0,7.613675763,1233.110453,0.198750036,0,0
0,0.12211361,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-4.004363455,-1050.285532,1.442637631,0,7.37610038,1603.248582,0.198039285,0,0
0,0.128006908,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-1.821294623,-1060.497105,0.952610239,0,6.337149095,2030.912581,0.197954785,0,0
0,0.13368395,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,0.398526196,-1073.251915,1.068897064,0,6.964996919,1332.16793,0.198567756,0,0
0,0.138139908,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-3.812665862,-1076.694402,1.12118593,0,6.151042604,1318.857765,0.196767515,0,0
0,0.144030298,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,0.717059432,-1091.695337,1.124674282,0,5.695616971,1422.475855,0.199232284,0,0
0,0.149177668,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-1.013525659,-1093.099535,1.241158098,0,5.980109343,1104.467969,0.197251079,0,0
0,0.15464373,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-2.806481771,-1094.517174,0.854150349,0,4.635324067,654.5281882,0.195208762,0,0
0,0.160111222,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-0.389719925,-1111.690985,1.352545562,0,5.088712162,1727.017835,0.199425098,0,0
0,0.165352304,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-1.654471287,-1104.700222,1.136444297,0,4.478732749,1529.258877,0.196308934,0,0
0,0.170216742,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-4.945354374,-1111.5568,0.864320024,0,3.86940037,1526.008446,0.195879401,0,0
0,0.175860707,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,2.099967682,-1118.098501,1.888784662,0,4.653537067,2085.556714,0.199930625,0,0
0,0.180656146,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-4.640809049,-1118.837761,1.421657844,0,2.770807489,1533.556872,0.197515487,0,0
0,0.186722206,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-0.452201253,-1113.311998,1.661625496,0,3.579409672,1391.59313,0.196448458,0,0
0,0.191562935,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,0.294602828,-1121.588455,1.75006567,0,4.692488896,1757.698477,0.198709934,0,0
0,0.196865222,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-7.88463997,-1118.094822,1.338319604,0,0.677349711,1421.307443,0.196367513,0,0
0,0.201974727,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-9.954610967,-1118.285608,1.28271176,0,-0.658054087,1693.85008,0.196924316,0,0
0,0.207696024,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-8.882573951,-1122.687791,0.873449069,0,-1.111798054,1369.641918,0.197442156,0,0
0,0.212415485,0,9.341573589e-05,-439.7174077,11.16424835,83122.33547,0,0,-21.53092349,-1114.046565,-0.379510496,0,-5.730873416,795.9069855,0.192486429,0,0
0,-0.212365185,0,0.034829222,-892.3487881,11.16371107,83224.48636,0,0,-4.725560907,2102.072605,-44.5069189,0,15.92110697,879.2705701,0.191852725,0,0
0,-0.205661495,0,0.034829222,-892.3487881,11.16371107,83224.48636,0,0,-14.78866339,2094.374879,-45.43183567,0,14.97839259,1922.362817,0.190537997,0,0
0,-0.200915634,0,0.034829222,-892.3487881,11.16371107,83224.48636,0,0,-26.54603517,2096.773281,-44.57558551,0,3.529045237,1621.889124,0.191193201,0,0
0,-0.195553822,0,0.034829222,-892.3487881,11.16371107,83224.48636,0,0,-35.32875535,2107.960178,-44.86930129,0,1.136044761,1308.821947,0.191917917,0,0
0,-0.190259159,0,0.034829222,-892.3487881,11.16371107,83224.48636,0,0,-16.40688154,2113.157132,-44.82957313,0,9.728362769,983.0354402,0.192101858,0,0
0,-0.184115087,0,0.034829222,-892.3487881,11.16371107,83224.48636,0,0,-28.86367175,2132.748634,-45.16785363,0,0.741432942,408.2593732,0.192720019,0,0
0,-0.179310943,0,0.034829222,-892.3487881,11.16371107,83224.48636,0,0,-34.36753398,2125.266274,-44.45879846,0,-1.696773528,782.3353293,0.192390643,0,0
