ET,SA,SR,IA,FZ,V,P,REIn,TS,FX,FY,MX,MY,MZ,REOut,RL,T,TX
0,-0.131046502,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-44.8907468,2538.880232,-52.087608,0,-52.87095519,747.3501693,0.180668303,0,0
0,-0.125142651,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-39.17418339,2544.543407,-50.81562968,0,-51.32599025,796.7275719,0.184591431,0,0
0,-0.119285935,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-37.29937563,2546.784004,-49.93196644,0,-53.38114377,873.1431534,0.187480883,0,0
0,-0.115648134,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-44.17522946,2378.072137,-49.51575149,0,-58.27787032,606.645924,0.179679541,0,0
0,-0.109436576,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-40.46520319,2380.841452,-48.72246411,0,-59.68123765,-103.7666233,0.183491155,0,0
0,-0.102873819,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-38.8820663,2372.100643,-47.64767672,0,-61.34730977,233.4575228,0.186867541,0,0
0,-0.098874949,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-41.10624166,2249.732828,-46.81651383,0,-63.73974439,136.6503593,0.183066121,0,0
0,-0.09376949,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-39.5575155,2204.568658,-45.75061173,0,-65.43729372,1999.283781,0.184292487,0,0
0,-0.087603602,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-37.31042592,2278.950628,-45.09879903,0,-65.22906685,196.9951786,0.192534644,0,0
0,-0.08217293,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-37.74930421,2120.855629,-43.55796346,0,-67.61367853,877.3441176,0.188478363,0,0
0,-0.077007687,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-44.90429543,1845.03957,-40.13218808,0,-69.69636024,174.0181096,0.17788317,0,0
0,-0.072505194,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-37.21282732,2035.361197,-42.14873752,0,-68.77200182,1497.846917,0.192214109,0,0
0,-0.066862676,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-41.21874393,1864.077557,-38.76316346,0,-69.10968276,793.911112,0.188407281,0,0
0,-0.060248833,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-40.43776236,1734.639864,-36.28240667,0,-67.50519757,1814.757238,0.188444801,0,0
0,-0.055422966,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-41.84217291,1647.831373,-34.40081581,0,-66.17011031,1378.063617,0.189937774,0,0
0,-0.050834897,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-44.87028368,1506.735841,-32.46864624,0,-65.0758685,2348.613129,0.187768331,0,0
0,-0.044181445,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-41.49790976,1401.89836,-28.87669627,0,-60.65263608,998.1084737,0.19180662,0,0
0,-0.038897982,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-40.04708006,1298.727548,-26.89879479,0,-58.52206343,780.9353473,0.19618368,0,0
0,-0.033753293,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-56.27714759,1052.524129,-22.34974683,0,-55.03926319,1030.888647,0.188139018,0,0
0,-0.028601715,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-43.11566319,966.1033998,-19.86203989,0,-47.5603717,377.7486321,0.193938027,0,0
0,-0.023521316,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-46.34294175,712.5535364,-16.4698397,0,-38.21881523,1094.022296,0.186811254,0,0
0,-0.017442104,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-58.19949691,539.595007,-11.48133028,0,-33.40667394,1557.602897,0.188016901,0,0
0,-0.012118485,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-53.0935778,371.4523887,-9.069908813,0,-22.87768001,1310.134448,0.187940433,0,0
0,-0.006956857,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-58.54870219,190.6314889,-6.234627263,0,-13.28482497,1891.14747,0.185717354,0,0
0,-0.001619975,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-55.61768956,26.3086666,-3.173839872,0,-5.039229469,1859.898671,0.187212071,0,0
0,0.003903604,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-51.09436449,-142.6238088,1.358630246,0,6.321001681,2664.019689,0.187901852,0,0
0,0.009366717,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-49.82316586,-308.6263459,3.120982896,0,13.8791141,1513.522417,0.186051663,0,0
0,0.014964249,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-45.4859416,-480.8867115,4.792695203,0,21.7812331,1278.214827,0.184750531,0,0
0,0.019984573,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-43.40061117,-634.8609796,9.088867942,0,31.47680805,1358.367225,0.186315373,0,0
0,0.025571742,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-37.04831357,-789.9617947,11.72808678,0,38.18125576,1369.322876,0.185082706,0,0
0,0.031028979,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-32.52340298,-977.0731297,13.23520676,0,41.57196987,1353.789186,0.187314576,0,0
0,0.036391399,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-35.21900254,-1089.223964,16.86274337,0,48.91984875,1493.493988,0.185674897,0,0
0,0.042045963,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-33.60299987,-1272.110882,19.68669879,0,52.80516698,1454.544922,0.187500756,0,0
0,0.046566916,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-17.20585033,-1484.955107,22.62366864,0,57.63848469,1443.025543,0.194415829,0,0
0,0.052472451,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-31.34574932,-1536.275469,24.74163014,0,57.26614341,1453.422081,0.188904163,0,0
0,0.059051247,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-24.56455899,-1691.875286,26.52153983,0,60.83922669,2135.310352,0.18840178,0,0
0,0.063106233,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-23.41875196,-1737.052256,29.87737622,0,64.42942372,1521.533885,0.186857258,0,0
0,0.068468846,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-23.55226162,-1866.202069,30.83684867,0,63.7961196,1236.402667,0.187627827,0,0
0,0.074669415,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-14.17609688,-2049.363182,31.02226747,0,62.55898197,1235.898494,0.190941323,0,0
0,0.079304674,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-24.59877132,-2011.435849,34.96820072,0,63.47121403,1840.67645,0.185267838,0,0
0,0.085037328,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-23.37028442,-2048.790493,36.03003461,0,63.85583624,846.6548682,0.182007102,0,0
0,0.0901003,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-13.12976279,-2329.740528,36.8669635,0,61.20538489,1829.070982,0.192857253,0,0
0,0.095557264,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-20.17453992,-2255.400652,39.13010439,0,59.93969584,1242.379187,0.185214846,0,0
0,0.101894506,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-22.90294263,-2287.613528,40.21129229,0,58.1702156,1476.759372,0.18250771,0,0
0,0.106170652,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-15.34627192,-2454.643989,39.27349412,0,55.70801048,1210.248217,0.187999949,0,0
0,0.111419486,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-20.98504687,-2400.635748,41.78028493,0,53.7039757,1374.156638,0.183290835,0,0
0,0.117561431,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-23.89664234,-2429.366075,42.69733858,0,51.11390069,1111.727477,0.18130979,0,0
0,0.123034551,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-21.71444652,-2549.192189,42.35584529,0,46.23656801,1805.896941,0.1853565,0,0
0,0.127978446,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-20.45917948,-2551.627875,44.16316785,0,44.41928172,1022.040408,0.184235624,0,0
0,0.133286828,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-23.19094964,-2537.891658,44.0230986,0,45.35602543,1423.035052,0.179994832,0,0
0,0.139360107,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-24.31120733,-2595.216186,44.34625252,0,38.55613974,1413.413844,0.182463358,0,0
0,0.145329315,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-18.00740963,-2646.870093,45.73796924,0,35.41830913,891.4394992,0.185554191,0,0
0,0.14942026,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-21.99959557,-2639.781544,44.72305157,0,34.82542889,970.9210399,0.182731826,0,0
0,0.15452409,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-24.86095844,-2676.046427,44.81655209,0,31.56406312,1545.168137,0.18383416,0,0
0,0.160906838,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-20.22827739,-2700.019805,45.70880307,0,29.86035346,1429.218249,0.184546436,0,0
0,0.166696045,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-23.53493334,-2706.812378,45.87390979,0,28.38899982,885.0511613,0.18354207,0,0
0,0.171360502,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-19.11897693,-2730.396954,46.05372218,0,23.58717382,1424.861383,0.186418671,0,0
0,0.176961926,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-22.68801777,-2713.724614,45.74144834,0,23.06980908,1397.7246,0.184121946,0,0
0,0.181595471,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-17.62941844,-2712.598448,46.0927719,0,23.47640894,1699.91075,0.183741688,0,0
0,0.187456841,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-25.96083356,-2727.358146,46.47444728,0,16.35092743,1101.006363,0.185580355,0,0
0,0.193093206,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-19.63644523,-2724.725623,46.23704988,0,19.23957554,1227.814408,0.184883793,0,0
0,0.198006366,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-15.67569552,-2714.112496,44.77372357,0,17.97763556,1389.833337,0.183904065,0,0
0,0.204043122,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-37.40501748,-2714.386699,45.88802511,0,7.055871982,824.6656369,0.183647831,0,0
0,0.209684968,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-36.03300593,-2720.86702,47.39685497,0,5.509625254,1024.494636,0.185359084,0,0
0,0.213529169,0,4.774112295e-05,-1111.240601,11.16406094,68769.27025,0,0,-37.55037289,-2712.168512,44.35472611,0,5.886330781,832.380979,0.182574357,0,0
0,-0.211715973,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-18.63957295,2216.369139,-37.71862702,0,-4.984520231,1260.100977,0.188897521,0,0
0,-0.205484612,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,16.01800706,2208.26883,-38.83066062,0,11.357987,1031.399659,0.188344956,0,0
0,-0.200558629,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-16.11224235,2216.484917,-36.77060662,0,-6.34342406,546.3514145,0.189343887,0,0
0,-0.196630365,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-40.22358794,2216.772089,-38.22085532,0,-16.86166836,1242.644901,0.189317583,0,0
0,-0.190010335,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-18.64428325,2224.194465,-37.8509243,0,-8.151679,1123.003255,0.189874698,0,0
0,-0.184659545,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-23.41619063,2225.953183,-38.32527085,0,-10.94059446,1243.706407,0.190412671,0,0
0,-0.180553977,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-35.53212109,2227.276129,-38.10309323,0,-17.5233727,1119.638878,0.190049519,0,0
0,-0.173710951,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-25.95064054,2233.908951,-37.68648446,0,-14.71978506,465.1106228,0.190650155,0,0
0,-0.167356068,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-24.31602469,2239.235165,-37.95931773,0,-13.0717645,908.9563889,0.190627329,0,0
0,-0.163622319,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-29.39305356,2248.099465,-37.87057472,0,-18.54241106,1880.526031,0.191953613,0,0
0,-0.157380475,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-32.60926344,2240.6647,-37.91608146,0,-21.31704515,1464.207774,0.191702742,0,0
0,-0.151719587,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-21.69530353,2231.235845,-37.97121538,0,-16.17568556,861.315673,0.190659732,0,0
0,-0.147159955,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-25.3364566,2242.728804,-37.45638554,0,-22.46481745,1378.098597,0.193022329,0,0
0,-0.141668397,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-35.39192659,2225.421188,-37.76224213,0,-26.13933434,527.8990925,0.191860281,0,0
0,-0.136550642,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-23.63187638,2192.976938,-37.94606548,0,-22.13942275,456.0203687,0.189476771,0,0
0,-0.130583043,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-29.60040073,2184.825721,-37.46493492,0,-27.99388287,489.4765084,0.19073266,0,0
0,-0.124176829,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-28.96577848,2168.647883,-37.10073842,0,-29.68809304,1321.058939,0.190929353,0,0
0,-0.120312741,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-20.00499652,2138.024041,-36.67622028,0,-27.67369633,102.2513027,0.189014385,0,0
0,-0.11552201,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-28.01853352,2121.51333,-36.56103171,0,-32.32086786,-137.5523807,0.189864026,0,0
0,-0.108564354,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-29.62829711,2088.294001,-36.2840576,0,-35.63800277,797.5696901,0.190158253,0,0
0,-0.102685002,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-25.60767537,1977.929101,-35.84692595,0,-36.08033103,1660.459774,0.184857989,0,0
0,-0.098712879,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-24.69904557,2072.801878,-34.83153922,0,-38.33573017,502.2219613,0.194401958,0,0
0,-0.092774924,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-27.78587856,1975.903091,-34.28478558,0,-40.24945755,1592.766387,0.190821256,0,0
0,-0.086636478,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-25.2218569,1844.114095,-33.62729808,0,-41.94336525,-427.2591813,0.185680661,0,0
0,-0.082951622,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-23.96019743,1958.679183,-32.80057212,0,-43.71830226,1108.539617,0.196421438,0,0
0,-0.076899134,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-26.33675765,1829.130279,-32.16944368,0,-45.77866975,635.7810253,0.192102829,0,0
0,-0.070185787,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-26.76018638,1715.436878,-30.56841576,0,-47.16425827,233.537695,0.190274659,0,0
0,-0.066361933,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-25.77821916,1724.14927,-29.71501721,0,-48.3637926,-273.5324613,0.194714947,0,0
0,-0.061080007,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-28.63930092,1612.153565,-28.53083747,0,-47.78123688,1080.715487,0.192704878,0,0
0,-0.054234417,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-29.62010765,1507.692828,-26.50600026,0,-47.92978961,1422.235337,0.193854342,0,0
0,-0.049332813,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-32.12696218,1388.463801,-24.35715,0,-47.51948796,2772.789925,0.192146288,0,0
0,-0.045093773,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-29.9771645,1321.737925,-23.4830897,0,-44.29016137,611.9936127,0.19391207,0,0
0,-0.038616061,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-31.98718211,1165.058325,-21.28625889,0,-42.52422174,1010.121599,0.19372064,0,0
0,-0.032727864,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-37.65707349,1053.603689,-19.06361711,0,-43.55284893,886.3275412,0.196973837,0,0
0,-0.027862778,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-36.92961878,877.6892474,-16.49398318,0,-34.2661466,3214.381879,0.192460923,0,0
0,-0.022788563,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-32.03700994,727.7378777,-14.58664039,0,-27.77533843,587.6598454,0.193544743,0,0
0,-0.017312694,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-42.63285317,550.0121571,-12.37950874,0,-27.45072435,325.0376322,0.192258889,0,0
0,-0.011487412,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-45.32800878,381.0923872,-8.867298718,0,-17.75036858,738.620469,0.192963379,0,0
0,-0.006257999,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-43.70629652,186.8886158,-5.967571286,0,-10.43866473,1235.138323,0.191972165,0,0
0,-0.001343782,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-47.12588143,19.14875361,-4.558434922,0,-2.112088694,2591.28028,0.188878523,0,0
0,0.004437892,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-39.65557281,-153.5826726,-1.359678653,0,6.434296249,1598.826967,0.189983731,0,0
0,0.009790631,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-42.27948577,-311.4771708,1.819469574,0,11.55740405,1305.187946,0.190871789,0,0
0,0.015432645,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-37.39134135,-475.7348107,2.943061026,0,18.18960231,1144.351575,0.187370168,0,0
0,0.020671966,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-28.22377833,-633.8138388,4.976501502,0,25.48423488,1610.745529,0.187516724,0,0
0,0.025660471,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-29.81153193,-766.3170399,7.852586337,0,29.55367138,1508.05978,0.189468749,0,0
0,0.03151623,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-27.05652205,-909.0871838,9.201273383,0,30.73960748,2176.109971,0.18754208,0,0
0,0.03691924,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-19.36839449,-1044.269839,10.98780377,0,35.90380776,1645.531422,0.189283152,0,0
0,0.042596006,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-20.194624,-1190.34033,13.35082947,0,38.87333808,1826.214539,0.190799507,0,0
0,0.047841463,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-17.77108988,-1289.815058,14.37180401,0,41.65199671,1512.691477,0.190084608,0,0
0,0.052308318,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-20.24061833,-1412.268789,16.48730706,0,39.39405633,942.3806981,0.194410475,0,0
0,0.05851711,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-16.69551692,-1506.146007,17.96925814,0,41.58547131,1468.769999,0.192400961,0,0
0,0.064615951,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-8.085416142,-1636.111721,18.46508275,0,43.53574125,1726.953179,0.19429434,0,0
0,0.068051101,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-18.96093988,-1636.641547,21.41910786,0,43.2507053,378.5034012,0.190338635,0,0
0,0.07472073,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-13.12213939,-1745.303606,21.57694523,0,41.65123277,1551.535029,0.191292816,0,0
0,0.081121601,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-8.306888017,-1865.113112,21.77302058,0,39.02956252,1574.108284,0.194422214,0,0
0,0.084000407,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-15.4993976,-1805.350441,24.27904375,0,40.28794878,842.4987689,0.1875117,0,0
0,0.090822093,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-11.69440988,-1909.39825,24.39064436,0,37.63360574,1596.720679,0.190107719,0,0
0,0.096933386,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-7.323894764,-2033.171288,24.2211239,0,34.3199165,1402.80479,0.195071412,0,0
0,0.101327704,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-12.3842174,-1943.262456,26.46252528,0,35.11936009,1577.212939,0.185703136,0,0
0,0.107049635,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-14.46794688,-2025.414846,26.32930031,0,32.36537126,991.8875076,0.187721273,0,0
0,0.112653992,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-9.144081519,-2130.540922,26.46695388,0,28.8277459,1687.957455,0.19432626,0,0
0,0.116676173,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-13.28049142,-2056.775952,27.16691299,0,31.45944746,1870.772302,0.184889344,0,0
0,0.122824446,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-13.66542794,-2127.39054,27.89368882,0,26.87942433,1150.108379,0.188937908,0,0
0,0.129652637,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-11.71552275,-2153.998451,28.25468482,0,25.81738125,1393.974574,0.188756602,0,0
0,0.134224541,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-10.68670377,-2182.007799,27.80437691,0,25.50894046,816.492776,0.189083686,0,0
0,0.138286717,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-10.54884629,-2185.865061,28.32993518,0,22.88530978,1807.324234,0.189483366,0,0
0,0.145183129,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-14.55644407,-2188.459834,28.98910312,0,20.3114822,970.7659397,0.188559089,0,0
0,0.150440175,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-10.88341908,-2193.531817,28.59797564,0,21.00100801,1539.109867,0.187934121,0,0
0,0.155855555,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-9.316096332,-2213.118341,28.85076684,0,16.61454594,651.8161273,0.190507882,0,0
0,0.16109988,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-16.41770939,-2205.543688,28.84356731,0,15.45691357,1571.406254,0.188749913,0,0
0,0.166092239,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-8.134171287,-2207.603868,29.08168891,0,17.50111188,1277.858478,0.188719691,0,0
0,0.172545621,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-13.57972998,-2212.384898,29.0834966,0,11.87073855,1458.837632,0.189959658,0,0
0,0.177571259,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-9.862738158,-2208.511488,29.23714259,0,13.41356089,912.2965298,0.189773979,0,0
0,0.181736906,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-5.529365017,-2205.180346,28.27126243,0,15.03622789,1187.159821,0.188506948,0,0
0,0.188705465,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-18.88493683,-2201.690574,29.57414612,0,7.551286017,1410.699333,0.18956647,0,0
0,0.192321361,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-18.90475304,-2190.844799,27.42219803,0,8.094214757,1112.822207,0.187204624,0,0
0,0.198890285,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-4.71426095,-2157.571811,29.03378974,0,14.34867978,1172.506505,0.187296099,0,0
0,0.20527227,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-23.27459874,-2153.278302,29.05175606,0,4.995857384,1064.01487,0.187551798,0,0
0,0.208268774,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-19.63125318,-2133.2697,27.54931108,0,8.595356507,1461.176852,0.185364422,0,0
0,0.21404305,0,0.000103235,-884.9508427,11.1642216,68657.03852,0,0,-39.1242993,-2105.828646,26.77181876,0,-4.183151804,1087.349392,0.186885341,0,0
0,-0.210906916,0,9.313558673e-05,-661.3871429,11.16409675,68570.66613,0,0,-0.637315191,1690.380724,-22.54270371,0,4.645968678,1454.55598,0.193303018,0,0
0,-0.206796657,0,9.313558673e-05,-661.3871429,11.16409675,68570.66613,0,0,21.63484589,1681.016808,-22.23758172,0,13.09203231,1625.876626,0.192610031,0,0
